blue,green,red,ndwi,brightness,label,source_file
0.72131795,0.62160647,0.5381799,0.071932666,0.6270347,0,GSL_2009_11.tif
0.7225446,0.6456902,0.55786395,0.07297236,0.6420329,0,GSL_2009_11.tif
0.7216325,0.6368116,0.55225676,0.071110114,0.63690025,0,GSL_2009_11.tif
0.7424219,0.65690535,0.5658631,0.074455805,0.65506345,0,GSL_2009_11.tif
0.6710899,0.5757754,0.49955672,0.07087912,0.5821407,0,GSL_2009_11.tif
0.7152164,0.61704135,0.5252401,0.080366485,0.61916596,0,GSL_2009_11.tif
0.71106476,0.66387886,0.60268253,0.04831687,0.6592087,0,GSL_2009_11.tif
0.6611512,0.60198,0.584959,0.014340237,0.61603004,0,GSL_2009_11.tif
0.74358565,0.66229725,0.5918602,0.056162823,0.66591436,0,GSL_2009_11.tif
0.7503792,0.65683347,0.5812339,0.061062504,0.6628155,0,GSL_2009_11.tif
0.74905825,0.6623332,0.5832337,0.063504755,0.66487503,0,GSL_2009_11.tif
0.46734682,0.39485955,0.37302172,0.028439034,0.4117427,0,GSL_2009_11.tif
0.46734682,0.39485955,0.37302172,0.028439034,0.4117427,0,GSL_2009_11.tif
0.4710581,0.39845413,0.37576652,0.02930377,0.41509292,0,GSL_2009_11.tif
0.56572723,0.48332247,0.42387885,0.06552411,0.49097618,0,GSL_2009_11.tif
0.7191164,0.6347986,0.54747295,0.07386253,0.633796,0,GSL_2009_11.tif
0.2873525,0.17056727,0.12760976,0.14406666,0.19517653,0,GSL_1991_11.tif
0.30698022,0.18675978,0.14157197,0.1376281,0.21177065,0,GSL_1991_11.tif
0.3303192,0.20879829,0.16232213,0.12523167,0.23381321,0,GSL_1991_11.tif
0.33904263,0.21441232,0.16381216,0.13378304,0.23908906,0,GSL_1991_11.tif
0.34302175,0.22039752,0.17126235,0.12545334,0.24489386,0,GSL_1991_11.tif
0.32813835,0.20736,0.15310597,0.15051039,0.22953479,0,GSL_1991_11.tif
0.34313652,0.2176601,0.16270843,0.14446916,0.24116834,0,GSL_1991_11.tif
0.3302427,0.20633927,0.15928687,0.12868956,0.23195629,0,GSL_1991_11.tif
0.32741138,0.20425141,0.16028023,0.12062344,0.23064768,0,GSL_1991_11.tif
0.35300776,0.23468775,0.16855821,0.16399264,0.25208458,0,GSL_1991_11.tif
0.31325495,0.19715269,0.14251015,0.1608724,0.21763927,0,GSL_1991_11.tif
0.32683748,0.20105001,0.1488566,0.14916341,0.22558136,0,GSL_1991_11.tif
0.33422178,0.21269563,0.15752089,0.1490333,0.23481278,0,GSL_1991_11.tif
0.38579714,0.251437,0.18114075,0.1625051,0.27279162,0,GSL_1991_11.tif
0.43125078,0.29699874,0.18803908,0.22464111,0.30542955,0,GSL_1991_11.tif
0.352013,0.2532465,0.1764499,0.1787225,0.26056978,0,GSL_1991_11.tif
0.3159332,0.19283777,0.13947488,0.16057989,0.21608193,0,GSL_1991_11.tif
0.3084724,0.19232741,0.13997155,0.157556,0.21359046,0,GSL_1991_11.tif
0.41403347,0.28340444,0.19924195,0.17437676,0.2988933,0,GSL_1991_11.tif
0.46048188,0.3226562,0.21044484,0.21048759,0.3311943,0,GSL_1991_11.tif
0.36854157,0.25473118,0.17782956,0.17778182,0.26703408,0,GSL_1991_11.tif
0.3298601,0.2088911,0.14709063,0.17360523,0.22861393,0,GSL_1991_11.tif
0.33556092,0.20824154,0.1533819,0.15170334,0.23239477,0,GSL_1991_11.tif
0.3990353,0.2648921,0.18158224,0.18659453,0.28183654,0,GSL_1991_11.tif
0.45719147,0.31578946,0.20658177,0.20906106,0.3265209,0,GSL_1991_11.tif
0.66035426,0.6084958,0.58763033,0.017444167,0.6188268,0,GSL_2007_11.tif
0.55980694,0.48650277,0.46926215,0.018038532,0.5051906,0,GSL_2007_11.tif
0.60843366,0.55648416,0.5504497,0.005451481,0.5717892,0,GSL_2007_11.tif
0.65539706,0.5944763,0.57608116,0.01571483,0.6086515,0,GSL_2007_11.tif
0.6929678,0.6339013,0.60055333,0.02701431,0.6424741,0,GSL_2007_11.tif
0.7681418,0.716934,0.6800665,0.02639045,0.7217141,0,GSL_2007_11.tif
0.72548336,0.6753402,0.6593725,0.011963365,0.68673205,0,GSL_2007_11.tif
0.84654456,0.82204163,0.8165098,0.0033760576,0.8283653,0,GSL_2007_11.tif
0.86148155,0.8315687,0.82191944,0.0058357064,0.8383233,0,GSL_2007_11.tif
0.8832021,0.84992576,0.8388353,0.006567212,0.857321,0,GSL_2007_11.tif
0.41969952,0.3472371,0.34509793,0.0030898014,0.3706782,0,GSL_2007_11.tif
0.5230842,0.4618718,0.4617917,8.672915e-05,0.48224926,0,GSL_2007_11.tif
0.4775558,0.41857398,0.40962726,0.010802574,0.43525234,0,GSL_2007_11.tif
0.63028467,0.5864983,0.57466435,0.010191472,0.5971491,0,GSL_2007_11.tif
0.73011446,0.69772494,0.69552267,0.0015806744,0.70778733,0,GSL_2007_11.tif
0.46242315,0.39312974,0.40211385,-0.011297302,0.41922227,0,GSL_2007_11.tif
0.5361296,0.47070178,0.44221392,0.031205323,0.4830151,0,GSL_2007_11.tif
0.37456247,0.3000665,0.34192085,-0.065194875,0.33884993,0,GSL_2007_11.tif
0.45338923,0.3746565,0.37467924,-3.0345731e-05,0.40090832,0,GSL_2007_11.tif
0.54597884,0.50640893,0.543151,-0.035007108,0.5318463,0,GSL_2007_11.tif
0.47745797,0.4105573,0.40142694,0.011244488,0.42981407,0,GSL_2007_11.tif
0.48420894,0.42368606,0.42328018,0.0004792131,0.44372508,0,GSL_2007_11.tif
0.4722398,0.4064134,0.42826048,-0.026174346,0.43563786,0,GSL_2007_11.tif
0.3913258,0.32477492,0.36416048,-0.05716864,0.36008707,0,GSL_2007_11.tif
0.4686197,0.39603433,0.37759873,0.023829868,0.4140843,0,GSL_2007_11.tif
0.08879187,0.09015378,0.038334783,0.40329343,0.07242682,1,GSL_1990_08.tif
0.08725221,0.0871203,0.038639568,0.38549936,0.071004026,1,GSL_1990_08.tif
0.08968325,0.08692459,0.039492972,0.37519506,0.07203361,1,GSL_1990_08.tif
0.09272205,0.09137697,0.039797757,0.39320698,0.07463226,1,GSL_1990_08.tif
0.0919117,0.092257656,0.04126073,0.381944,0.07514336,1,GSL_1990_08.tif
0.09008843,0.09152375,0.04284562,0.36226833,0.07481927,1,GSL_1990_08.tif
0.088062555,0.09010486,0.037542336,0.4117765,0.07190325,1,GSL_1990_08.tif
0.09000739,0.09299156,0.042723708,0.37038928,0.07524089,1,GSL_1990_08.tif
0.09332981,0.09289371,0.045893487,0.33864716,0.077372335,1,GSL_1990_08.tif
0.09332981,0.099743515,0.044308595,0.3848228,0.07912731,1,GSL_1990_08.tif
0.08773842,0.0858482,0.035713617,0.41241708,0.06976674,1,GSL_1990_08.tif
0.087576345,0.08785421,0.036932763,0.4080637,0.07078777,1,GSL_1990_08.tif
0.09065567,0.09201302,0.039188184,0.40262154,0.073952295,1,GSL_1990_08.tif
0.09065567,0.0937744,0.041138817,0.39014113,0.07518963,1,GSL_1990_08.tif
0.09065567,0.098667115,0.043699022,0.38610098,0.077673934,1,GSL_1990_08.tif
0.08773842,0.08633747,0.032909583,0.44803992,0.068995155,1,GSL_1990_08.tif
0.08867031,0.089811295,0.03522596,0.4365491,0.07123586,1,GSL_1990_08.tif
0.09418068,0.08301042,0.03876148,0.36337262,0.071984194,1,GSL_1990_08.tif
0.09418068,0.086484246,0.037664253,0.3932355,0.0727764,1,GSL_1990_08.tif
0.09324878,0.09352976,0.041870303,0.3815292,0.07621628,1,GSL_1990_08.tif
0.08733324,0.09304049,0.03772521,0.42300737,0.07269964,1,GSL_1990_08.tif
0.09053411,0.09049628,0.034738302,0.44522476,0.0719229,1,GSL_1990_08.tif
0.088832386,0.0910834,0.038212866,0.40890682,0.07270955,1,GSL_1990_08.tif
0.09328929,0.09250229,0.039858714,0.39772424,0.07521676,1,GSL_1990_08.tif
0.094059125,0.09680788,0.041626476,0.39860776,0.077497825,1,GSL_1990_08.tif
0.35580114,0.29237193,0.28153175,0.018888462,0.3099016,0,GSL_1994_12.tif
0.3295947,0.2798674,0.27690622,0.0053184684,0.29545614,0,GSL_1994_12.tif
0.32918522,0.28759468,0.28732473,0.00046954225,0.3013682,0,GSL_1994_12.tif
0.32769063,0.2802637,0.28512207,-0.008593011,0.29769215,0,GSL_1994_12.tif
0.20914736,0.1450696,0.12388868,0.0787514,0.15936854,0,GSL_1994_12.tif
0.3330957,0.27379128,0.26800755,0.010675043,0.2916315,0,GSL_1994_12.tif
0.34712026,0.30903727,0.308404,0.0010256335,0.32152054,0,GSL_1994_12.tif
0.1847426,0.124067284,0.10891071,0.06505554,0.13924019,0,GSL_1994_12.tif
0.17233548,0.11244337,0.094417326,0.087140575,0.12639873,0,GSL_1994_12.tif
0.2087379,0.1444972,0.12230278,0.08318718,0.15851264,0,GSL_1994_12.tif
0.2186472,0.15722187,0.13838206,0.063733056,0.17141704,0,GSL_1994_12.tif
0.1942834,0.12961507,0.115430534,0.05788505,0.146443,0,GSL_1994_12.tif
0.17319538,0.11081426,0.09798561,0.06143963,0.12733175,0,GSL_1994_12.tif
0.17319538,0.10918515,0.09371248,0.07625814,0.12536435,0,GSL_1994_12.tif
0.24763809,0.16818534,0.14752303,0.06544724,0.18778215,0,GSL_1994_12.tif
0.1702881,0.10918515,0.090232305,0.09504058,0.12323519,0,GSL_1994_12.tif
0.17855951,0.11305979,0.0993953,0.06431678,0.1303382,0,GSL_1994_12.tif
0.23087005,0.16081032,0.13851422,0.0744878,0.17673153,0,GSL_1994_12.tif
0.1769216,0.12023668,0.10719265,0.05735396,0.13478364,0,GSL_1994_12.tif
0.22822894,0.13525091,0.11631159,0.07528645,0.15993048,0,GSL_1994_12.tif
0.17941941,0.120853096,0.10058472,0.09153035,0.13361907,0,GSL_1994_12.tif
0.19391486,0.13357776,0.11987987,0.054043893,0.14912416,0,GSL_1994_12.tif
0.20218627,0.14128302,0.12393273,0.065419294,0.15580069,0,GSL_1994_12.tif
0.19260454,0.13850912,0.12305167,0.059096742,0.15138845,0,GSL_1994_12.tif
0.21295549,0.1334897,0.11930718,0.056102186,0.15525079,0,GSL_1994_12.tif
0.17528565,0.1303865,0.16494885,-0.11702707,0.15687366,0,GSL_1991_01.tif
0.17790903,0.14119464,0.16919392,-0.0902069,0.16276586,0,GSL_1991_01.tif
0.18681471,0.14479735,0.17303851,-0.08885425,0.16821687,0,GSL_1991_01.tif
0.17866842,0.13759193,0.16759202,-0.09830134,0.16128413,0,GSL_1991_01.tif
0.16499923,0.13046482,0.15870139,-0.09764788,0.15138848,0,GSL_1991_01.tif
0.15823367,0.12592228,0.15517719,-0.104072794,0.14644438,0,GSL_1991_01.tif
0.16430888,0.13579057,0.16366732,-0.09309039,0.15458892,0,GSL_1991_01.tif
0.21194392,0.17690846,0.20171277,-0.065512024,0.19685505,0,GSL_1991_01.tif
0.25743884,0.23032257,0.25393513,-0.048760217,0.24723218,0,GSL_1991_01.tif
0.20649005,0.18395725,0.2067588,-0.05835821,0.19906871,0,GSL_1991_01.tif
0.20110522,0.1786315,0.19154061,-0.03487318,0.19042577,0,GSL_1991_01.tif
0.18750507,0.15270765,0.18184905,-0.087104246,0.17402059,0,GSL_1991_01.tif
0.18343192,0.13939328,0.17640254,-0.11719323,0.16640925,0,GSL_1991_01.tif
0.2337594,0.20455536,0.22742347,-0.052937914,0.22191274,0,GSL_1991_01.tif
0.291957,0.26501825,0.28076717,-0.028855458,0.2792475,0,GSL_1991_01.tif
0.21808815,0.19656673,0.20755975,-0.02720186,0.20740487,0,GSL_1991_01.tif
0.19358027,0.16351578,0.18393153,-0.05875911,0.18034251,0,GSL_1991_01.tif
0.20586874,0.1715044,0.1953852,-0.065089725,0.19091944,0,GSL_1991_01.tif
0.2506733,0.23298545,0.23839658,-0.01147927,0.2406851,0,GSL_1991_01.tif
0.3750077,0.36049008,0.35749882,0.0041661575,0.3643322,0,GSL_1991_01.tif
0.22147094,0.20635672,0.21012281,-0.009042654,0.21265016,0,GSL_1991_01.tif
0.194961,0.17236592,0.1898586,-0.04829224,0.1857285,0,GSL_1991_01.tif
0.21601707,0.202754,0.20555736,-0.006865713,0.20810948,0,GSL_1991_01.tif
0.22278263,0.19554858,0.20755975,-0.029796308,0.20863032,0,GSL_1991_01.tif
0.343251,0.32422802,0.32618144,-0.0030033696,0.33122015,0,GSL_1991_01.tif
0.4375794,0.3787062,0.34389102,0.048180524,0.38672554,0,GSL_1995_05.tif
0.42211384,0.36422578,0.27913705,0.132256,0.3551589,0,GSL_1995_05.tif
0.36049464,0.35620284,0.19601537,0.2900795,0.3042376,0,GSL_1995_05.tif
0.30421954,0.28027847,0.16768551,0.25134322,0.25072786,0,GSL_1995_05.tif
0.24268131,0.21912804,0.15637432,0.16711894,0.20606123,0,GSL_1995_05.tif
0.4742594,0.44386807,0.2895143,0.21046805,0.40254724,0,GSL_1995_05.tif
0.29292405,0.262765,0.1748977,0.2007644,0.24352892,0,GSL_1995_05.tif
0.23255989,0.18659602,0.1308982,0.17542882,0.18335135,0,GSL_1995_05.tif
0.25215495,0.23135813,0.14060092,0.24399719,0.20803799,0,GSL_1995_05.tif
0.21069762,0.20494114,0.12555392,0.24020624,0.18039756,0,GSL_1995_05.tif
0.24717522,0.21408924,0.14246882,0.20086549,0.20124443,0,GSL_1995_05.tif
0.22851132,0.18909095,0.12944539,0.18724826,0.18234922,0,GSL_1995_05.tif
0.2333696,0.2096375,0.121714346,0.26534596,0.18824048,0,GSL_1995_05.tif
0.22389595,0.22666177,0.094525985,0.411396,0.18169457,0,GSL_1995_05.tif
0.19175032,0.18693846,0.07667713,0.41826397,0.15178864,0,GSL_1995_05.tif
0.18737787,0.14369288,0.07698845,0.30226448,0.13601974,0,GSL_1995_05.tif
0.20494865,0.19457003,0.08062048,0.4140736,0.1600464,0,GSL_1995_05.tif
0.1810621,0.14907412,0.06412067,0.3984762,0.13141896,0,GSL_1995_05.tif
0.14535373,0.09149488,0.061682023,0.19462897,0.099510215,0,GSL_1995_05.tif
0.13972622,0.07618281,0.057427354,0.14037344,0.09111213,0,GSL_1995_05.tif
0.11826881,0.061946996,0.021055134,0.4926545,0.06709031,0,GSL_1995_05.tif
0.10527291,0.060870748,0.0204325,0.49736947,0.062192053,0,GSL_1995_05.tif
0.11013119,0.06473546,0.035064407,0.29730254,0.069977015,0,GSL_1995_05.tif
0.11478704,0.06307216,0.03039465,0.34961244,0.06941795,0,GSL_1995_05.tif
0.1033296,0.038905516,0.016592922,0.40203282,0.05294268,0,GSL_1995_05.tif
0.27455604,0.16929828,0.21131109,-0.11038273,0.21838848,0,GSL_1997_09.tif
0.27022156,0.16335566,0.20532674,-0.113840416,0.21296799,0,GSL_1997_09.tif
0.25911447,0.16484132,0.21053052,-0.121716835,0.21149544,0,GSL_1997_09.tif
0.26817042,0.17733008,0.21708728,-0.10079958,0.22086258,0,GSL_1997_09.tif
0.28864306,0.19306871,0.22962841,-0.08649127,0.2371134,0,GSL_1997_09.tif
0.2729693,0.16618769,0.2052747,-0.10522439,0.21481057,0,GSL_1997_09.tif
0.28005153,0.17858359,0.21510985,-0.0927782,0.22458166,0,GSL_1997_09.tif
0.28581792,0.18707967,0.22093809,-0.0829825,0.23127855,0,GSL_1997_09.tif
0.28094164,0.1902831,0.22702652,-0.088048115,0.23275042,0,GSL_1997_09.tif
0.31325665,0.20955016,0.24050431,-0.06877852,0.25443706,0,GSL_1997_09.tif
0.25617325,0.15899156,0.20027907,-0.11492004,0.20514797,0,GSL_1997_09.tif
0.25191617,0.15495245,0.19637623,-0.11790573,0.20108162,0,GSL_1997_09.tif
0.28361198,0.19650428,0.23139769,-0.08154514,0.23717134,0,GSL_1997_09.tif
0.30520692,0.21071082,0.23956764,-0.06408645,0.25182846,0,GSL_1997_09.tif
0.30621314,0.20732169,0.23587294,-0.064421326,0.24980259,0,GSL_1997_09.tif
0.26228794,0.16265927,0.20262077,-0.10939933,0.20918934,0,GSL_1997_09.tif
0.2792388,0.18280843,0.2206779,-0.09385541,0.22757502,0,GSL_1997_09.tif
0.28376678,0.18926172,0.22046974,-0.07616683,0.23116608,0,GSL_1997_09.tif
0.2716148,0.172316,0.2069399,-0.09129407,0.2169569,0,GSL_1997_09.tif
0.26902184,0.17050536,0.20511858,-0.092148356,0.21488194,0,GSL_1997_09.tif
0.29568657,0.1951579,0.23602906,-0.09478733,0.24229117,0,GSL_1997_09.tif
0.29584137,0.20175049,0.2399319,-0.0864452,0.24584126,0,GSL_1997_09.tif
0.25613454,0.15532386,0.20813678,-0.14530534,0.20653172,0,GSL_1997_09.tif
0.2603142,0.1547203,0.19367027,-0.11179939,0.2029016,0,GSL_1997_09.tif
0.2529611,0.15170258,0.19044392,-0.113229915,0.1983692,0,GSL_1997_09.tif
0.19663562,0.18238056,0.12821451,0.17439386,0.1690769,0,GSL_1998_06.tif
0.18639067,0.18064071,0.13621129,0.14022093,0.16774756,0,GSL_1998_06.tif
0.23722142,0.18897365,0.102128446,0.2983314,0.17610784,0,GSL_1998_06.tif
0.27110857,0.19968744,0.14393233,0.16225767,0.20490944,0,GSL_1998_06.tif
0.18800622,0.13416857,0.08343251,0.2331598,0.13520242,0,GSL_1998_06.tif
0.19025223,0.19428475,0.14349112,0.15037628,0.17600937,0,GSL_1998_06.tif
0.22941948,0.22093184,0.17569886,0.114042774,0.20868339,0,GSL_1998_06.tif
0.22193278,0.18146485,0.09054689,0.3342415,0.16464818,0,GSL_1998_06.tif
0.17732783,0.12285958,0.05723615,0.3643788,0.119141184,0,GSL_1998_06.tif
0.17941621,0.11351936,0.07532543,0.20224932,0.12275367,0,GSL_1998_06.tif
0.1931681,0.18659282,0.13549434,0.15864749,0.17175175,0,GSL_1998_06.tif
0.21192425,0.20861559,0.15865743,0.13602419,0.19306576,0,GSL_1998_06.tif
0.25818416,0.22441153,0.14608319,0.21141496,0.20955963,0,GSL_1998_06.tif
0.22894664,0.18906523,0.15540357,0.09772021,0.19113849,0,GSL_1998_06.tif
0.2382065,0.20550217,0.12981386,0.22572161,0.1911742,0,GSL_1998_06.tif
0.21811064,0.18114436,0.13395013,0.14977755,0.17773503,0,GSL_1998_06.tif
0.23213834,0.19378112,0.13086171,0.19381057,0.18559372,0,GSL_1998_06.tif
0.18820323,0.13036838,0.09584132,0.15263233,0.13813764,0,GSL_1998_06.tif
0.247624,0.23837607,0.14503533,0.24344735,0.21034513,0,GSL_1998_06.tif
0.2017975,0.18402883,0.11326879,0.23800997,0.16636504,0,GSL_1998_06.tif
0.22023843,0.12661397,0.1038381,0.09883085,0.15023017,0,GSL_1998_06.tif
0.22106591,0.15014766,0.100363635,0.19872887,0.1571924,0,GSL_1998_06.tif
0.21101797,0.15435992,0.11183488,0.15975095,0.15907092,0,GSL_1998_06.tif
0.25700206,0.23787244,0.16152525,0.19115533,0.2187999,0,GSL_1998_06.tif
0.3261555,0.30838192,0.22191477,0.16305397,0.28548408,0,GSL_1998_06.tif
0.18837304,0.09269962,0.1835672,-0.3289112,0.15487994,0,GSL_2013_03.tif
0.21643868,0.11525318,0.20366903,-0.27723238,0.17845364,0,GSL_2013_03.tif
0.30360657,0.20100993,0.25443718,-0.11730699,0.2530179,0,GSL_2013_03.tif
0.371391,0.27831742,0.2902977,-0.021069163,0.31333536,0,GSL_2013_03.tif
0.41494608,0.30958635,0.30514663,0.007222167,0.34322634,0,GSL_2013_03.tif
0.2781658,0.19322596,0.2356559,-0.09893129,0.23568256,0,GSL_2013_03.tif
0.25664783,0.16189048,0.21170977,-0.13334884,0.2100827,0,GSL_2013_03.tif
0.2585804,0.15986133,0.2253262,-0.1699554,0.2145893,0,GSL_2013_03.tif
0.35898787,0.2513729,0.28343078,-0.059943154,0.2979305,0,GSL_2013_03.tif
0.3040681,0.20466906,0.24510522,-0.089903034,0.25128078,0,GSL_2013_03.tif
0.34534445,0.24491951,0.27888218,-0.06483866,0.28971538,0,GSL_2013_03.tif
0.29085732,0.19834875,0.24627906,-0.10779849,0.24516171,0,GSL_2013_03.tif
0.20813148,0.10746921,0.1879397,-0.27240282,0.1678468,0,GSL_2013_03.tif
0.39694715,0.3089876,0.26329958,0.0798339,0.32307813,0,GSL_2013_03.tif
0.34289268,0.25223777,0.25115046,0.0021599745,0.28209364,0,GSL_2013_03.tif
0.16333607,0.06595469,0.1672803,-0.43443382,0.13219036,0,GSL_2013_03.tif
0.18603665,0.07473661,0.17267992,-0.39586243,0.14448439,0,GSL_2013_03.tif
0.15430777,0.059035607,0.1590048,-0.45848715,0.12411606,0,GSL_2013_03.tif
0.15378857,0.050985515,0.16076554,-0.5184367,0.121846534,0,GSL_2013_03.tif
0.16423026,0.03175844,0.13746502,-0.62465304,0.11115124,0,GSL_2013_03.tif
0.14565444,0.047991678,0.14896855,-0.51267385,0.11420488,0,GSL_2013_03.tif
0.145366,0.030827023,0.13165456,-0.6205437,0.102615856,0,GSL_2013_03.tif
0.08718676,0.0,0.08986621,-0.9999889,0.05901766,0,GSL_2013_03.tif
0.10146476,0.0,0.10720955,-0.9999907,0.06955811,0,GSL_2013_03.tif
0.15727875,0.029662754,0.13365006,-0.63673306,0.10686386,0,GSL_2013_03.tif
0.52372664,0.53219,0.5450087,-0.011900016,0.5336418,0,GSL_2011_12.tif
0.38586423,0.36371952,0.37185997,-0.011066695,0.37381458,0,GSL_2011_12.tif
0.38586423,0.36371952,0.37185997,-0.011066695,0.37381458,0,GSL_2011_12.tif
0.36942458,0.34448734,0.35159835,-0.0102157,0.3551701,0,GSL_2011_12.tif
0.37649074,0.35162592,0.35256737,-0.0013369255,0.36022803,0,GSL_2011_12.tif
0.54110366,0.5588547,0.56628346,-0.0066025304,0.55541396,0,GSL_2011_12.tif
0.54110366,0.5588547,0.56628346,-0.0066025304,0.55541396,0,GSL_2011_12.tif
0.6507014,0.6983929,0.71815753,-0.013952619,0.6890839,0,GSL_2011_12.tif
0.65372974,0.7051956,0.7143695,-0.006462447,0.6910983,0,GSL_2011_12.tif
0.51352394,0.52248996,0.52901965,-0.0062098177,0.52167785,0,GSL_2011_12.tif
0.38817155,0.35767272,0.35732445,0.00048709207,0.3677229,0,GSL_2011_12.tif
0.38817155,0.35767272,0.35732445,0.00048709207,0.3677229,0,GSL_2011_12.tif
0.5727212,0.59383374,0.6023579,-0.0071260924,0.5896376,0,GSL_2011_12.tif
0.54625905,0.56855476,0.5760619,-0.0065586497,0.5636252,0,GSL_2011_12.tif
0.49683192,0.5074569,0.5163341,-0.008670919,0.5068743,0,GSL_2011_12.tif
0.2531933,0.24122989,0.21593358,0.055333074,0.23678558,0,GSL_2011_12.tif
0.27489653,0.24412732,0.21038367,0.0742415,0.24313585,0,GSL_2011_12.tif
0.33337268,0.3075767,0.2906373,0.028316526,0.3105289,0,GSL_2011_12.tif
0.37259713,0.34851855,0.340939,0.010993504,0.3540182,0,GSL_2011_12.tif
0.38038436,0.36069614,0.35450545,0.008655851,0.3651953,0,GSL_2011_12.tif
0.20416273,0.20814048,0.19122322,0.042360425,0.20117547,0,GSL_2011_12.tif
0.23502314,0.24513513,0.20730036,0.08362447,0.22915287,0,GSL_2011_12.tif
0.23141795,0.24454723,0.20633134,0.084758535,0.22743218,0,GSL_2011_12.tif
0.2149783,0.23623289,0.20421708,0.07268871,0.21847607,0,GSL_2011_12.tif
0.24140432,0.23761861,0.20778489,0.066981174,0.22893596,0,GSL_2011_12.tif
0.0010099445,0.01741302,0.05852531,-0.5413834,0.025649423,1,GSL_1989_11.tif
0.0035401378,0.019732488,0.06712443,-0.545626,0.030132351,1,GSL_1989_11.tif
0.0013933071,0.0151827615,0.06469904,-0.61986154,0.027091704,1,GSL_1989_11.tif
0.00024321923,0.019643277,0.06370683,-0.52864987,0.027864441,1,GSL_1989_11.tif
0.0036934828,0.014558289,0.06469904,-0.6326244,0.027650269,1,GSL_1989_11.tif
0.0072204187,0.021784324,0.062383886,-0.48235646,0.030462876,1,GSL_1989_11.tif
0.0022367048,0.012863293,0.05852531,-0.6396172,0.024541767,1,GSL_1989_11.tif
0.0022367048,0.013220135,0.05852531,-0.63146234,0.024660714,1,GSL_1989_11.tif
0.00093327195,0.011257508,0.06028923,-0.6853008,0.024160005,1,GSL_1989_11.tif
0.0014699796,0.016877757,0.053343784,-0.5192923,0.023897173,1,GSL_1989_11.tif
0.0020833598,0.0121496115,0.05323354,-0.628347,0.022488838,1,GSL_1989_11.tif
0.00031989175,0.016966969,0.057202365,-0.5424729,0.024829743,1,GSL_1989_11.tif
0.22896685,0.46873343,0.5473558,-0.07737733,0.41501868,1,GSL_1992_04.tif
0.22757621,0.46709964,0.53917545,-0.07162628,0.41128376,1,GSL_1992_04.tif
0.22580633,0.4703672,0.5560855,-0.08350921,0.4174197,1,GSL_1992_04.tif
0.2254692,0.4775149,0.568417,-0.08691009,0.42380038,1,GSL_1992_04.tif
0.22336218,0.4760343,0.5726903,-0.09216519,0.42402896,1,GSL_1992_04.tif
0.2312003,0.46030933,0.55907685,-0.096889116,0.41686216,1,GSL_1992_04.tif
0.21072006,0.43304586,0.54601276,-0.11538306,0.3965929,1,GSL_1992_04.tif
0.20591606,0.4365176,0.54845464,-0.11364476,0.39696276,1,GSL_1992_04.tif
0.22534278,0.47919974,0.5635943,-0.080931105,0.42271224,1,GSL_1992_04.tif
0.22386786,0.47618747,0.563167,-0.08368601,0.42107412,1,GSL_1992_04.tif
0.2119,0.4365176,0.58605963,-0.14624019,0.41149244,1,GSL_1992_04.tif
0.2136699,0.44621807,0.5721409,-0.12365255,0.41067627,1,GSL_1992_04.tif
0.22770263,0.47940394,0.5422889,-0.06154971,0.41646516,1,GSL_1992_04.tif
0.22433141,0.47608536,0.5656699,-0.08599376,0.42202887,1,GSL_1992_04.tif
0.22357288,0.46138147,0.5661583,-0.10196855,0.41703752,1,GSL_1992_04.tif
0.22909327,0.47567692,0.5664025,-0.08706197,0.42372426,1,GSL_1992_04.tif
0.2154398,0.4471371,0.59533876,-0.14216305,0.4193052,1,GSL_1992_04.tif
0.20768596,0.44356322,0.56176287,-0.117573336,0.40433732,1,GSL_1992_04.tif
0.20347193,0.43202475,0.59936786,-0.16224952,0.41162148,1,GSL_1992_04.tif
0.19807796,0.42058837,0.60278654,-0.1780364,0.40715095,1,GSL_1992_04.tif
0.20288196,0.4188525,0.5872806,-0.16740122,0.403005,1,GSL_1992_04.tif
0.202292,0.41711664,0.5803212,-0.16362362,0.39990994,1,GSL_1992_04.tif
0.1992579,0.42058837,0.5784898,-0.15804695,0.39944533,1,GSL_1992_04.tif
0.197488,0.42508125,0.5970481,-0.16824357,0.40653908,1,GSL_1992_04.tif
0.19386393,0.41793352,0.59130967,-0.1717881,0.4010357,1,GSL_1992_04.tif
0.049686953,0.012135088,0.04231763,-0.5542788,0.034713224,1,GSL_2008_03.tif
0.039639417,0.0,0.033666056,-0.9999703,0.024435157,1,GSL_2008_03.tif
0.047397207,0.006562796,0.041838888,-0.7288045,0.031932965,1,GSL_2008_03.tif
0.04831994,0.0028752494,0.041360144,-0.86998266,0.030851776,1,GSL_2008_03.tif
0.051053964,0.005948205,0.04368547,-0.76030046,0.033562545,1,GSL_2008_03.tif
0.05254059,0.01551534,0.044557463,-0.4834408,0.0375378,1,GSL_2008_03.tif
0.039417278,0.0,0.036401734,-0.9999726,0.025273005,1,GSL_2008_03.tif
0.04650865,0.0034898405,0.04324092,-0.85062236,0.031079805,1,GSL_2008_03.tif
0.046987105,0.0034898405,0.040436853,-0.84108704,0.030304601,1,GSL_2008_03.tif
0.051053964,0.006562796,0.04231763,-0.7314606,0.03331146,1,GSL_2008_03.tif
0.044458132,0.0047599953,0.033084724,-0.7484263,0.027434284,1,GSL_2008_03.tif
